move_id,name,ref,payment_reference,company_id,sii_state,src_state,aeat_send_error
15819,S/FRA/2023/1022,00005,,1,sent,sent,
15820,S/FRA/2023/1021,OO2023-05,,1,sent,sent,
15822,S/FRA/2023/1020,202300000006,,1,sent,sent,
15823,S/FRA/2023/1019,7/2023,,1,sent,sent,
15824,S/FRA/2023/1018,965/2023,,1,sent,sent,
15844,S/FRA/2023/1015,202312341,,1,sent,sent,
15846,S/FRA/2023/1014,OO/2023/012,,1,sent,sent,
15949,S/FRA/2024/0001,A1316117/2024,,1,sent,sent,
15950,S/FRA/2023/1155,2348356,,1,sent,sent,
15951,S/FRA/2023/1055,23/721,,1,sent,sent,
15952,S/FRA/2023/1054,23/19,,1,sent,sent,
15954,S/FRA/2023/1154,5.589/F,,1,sent,sent,
15955,S/FRA/2023/1146,000331,,1,sent,sent,
15956,S/FRA/2023/1149,000332,,1,sent,sent,
15959,S/FRA/2023/1144,FM23-3017,,1,sent,sent,
15960,S/FRA/2023/1143,FM23-2936,,1,sent,sent,
15961,S/FRA/2023/1142,FRO20240007757,,1,sent,sent,
15962,S/FRA/2023/1147,A2308709,,1,sent,sent,
15964,S/FRA/2023/1136,FO3 / 2302,,1,sent,sent,
15965,S/FRA/2023/1092,FRO20232215622,,1,sent_modified,sent_modified,
15966,S/FRA/2023/1077,18742301P0071545,,1,sent,sent,
15967,S/FRA/2023/1060,0205-2023,,1,sent,sent,
15969,S/FRA/2023/1059,0209-2023,,1,sent,sent,
15970,S/FRA/2023/1058,23-0077,,1,sent,sent,
15971,S/FRA/2023/1151,000354,,1,sent,sent,
15972,S/FRA/2023/1057,23-0079,,1,sent,sent,
16005,S/FRA/2023/1053,2023-0012,,1,sent,sent,
16006,S/FRA/2023/1056,0210-2023,,1,sent,sent,
16007,S/FRA/2023/1139,000D003967,,1,sent,sent,
16008,S/FRA/2023/1137,000G004694,,1,sent,sent,
16014,S/FRA/2023/1145,23/883,,1,sent,sent,
16015,S/FRA/2023/1148,23/884,,1,sent,sent,
16016,S/FRA/2023/1141,23/885,,1,sent,sent,
22395,S/FRA/2025/0008,312-KF25-240,,1,sent,sent,
21759,S/FRA/2024/1003,298/24,,1,sent,sent,
24438,S/FRA/2025/0325,1NSN250600104453,,1,sent,sent,
16024,S/FRA/2023/1081,233/871,,1,sent,sent,
16026,S/FRA/2023/1091,A/2907/2023,,1,sent,sent,
23082,S/FRA/2025/0030,18742501P0014603,,1,sent,sent,
24439,S/FRA/2025/0324,1NSN250600157490,,1,sent,sent,
24474,S/FRA/2025/0365,167036,,1,sent,sent,
21667,S/FRA/2024/0913,VF24-12-0091,,1,sent,sent,
24290,S/FRA/2025/0343,25/6,,1,sent,sent,
16034,S/FRA/2023/1082,95-214334,,1,sent,sent,
24501,S/FRA/2025/0357,ZEN-7665,,1,sent,sent,
16036,S/FRA/2023/1087,95-214402,,1,sent,sent,
24514,S/FRA/2025/0355,FA25/349,,1,sent,sent,
16038,S/FRA/2023/1088,09423008986,,1,sent,sent,
16039,S/FRA/2023/1090,A/2906/2023,,1,sent,sent,
16043,S/FRA/2023/1099,9694,,1,sent_modified,sent_modified,
16044,S/FRA/2023/1103,95-214621,,1,sent,sent,
24519,S/FRA/2025/0350,01/2025,,1,sent,sent,
24292,S/FRA/2025/0342,18-2025,,1,sent,sent,
16047,S/FRA/2023/1108,95-214656,,1,sent,sent,
23044,S/FRA/2025/0032,E252074070,,1,sent,sent,
16050,S/FRA/2023/1115,95-214840,,1,sent,sent,
16051,S/FRA/2023/1114,G33465790,,1,sent,sent,
16053,S/FRA/2023/1120,71,,1,sent_modified,sent_modified,
16054,S/FRA/2023/1121,286,,1,sent,sent,
16055,S/FRA/2023/1119,A/2916/2023,,1,sent,sent,
16061,S/FRA/2023/1122,A00007,,1,sent,sent,
16077,S/FRA/2024/0006,03-2024,,1,sent,sent,
16078,S/FRA/2024/0005,04-2024,,1,sent,sent,
16079,S/FRA/2024/0009,05-2024,,1,sent,sent,
16080,S/FRA/2024/0013,INV-02420-Z5S2C2,,1,sent,sent,
16100,S/FRA/2023/1116,5345,,1,sent,sent,
16101,S/FRA/2023/1113,C4/114725,,1,sent,sent,
16102,S/FRA/2023/1109,C4/114644,,1,sent,sent,
16103,S/FRA/2023/1106,C4/114576,,1,sent,sent,
16107,S/FRA/2023/1117,A 230739,,1,sent,sent,
16108,S/FRA/2023/1125,5532,,1,sent,sent,
16110,S/FRA/2023/1127,716,,1,sent,sent,
16111,S/FRA/2023/1129,968,,1,sent,sent,
16112,S/FRA/2023/1128,970,,1,sent,sent,
16114,S/FRA/2023/1131,5559,,1,sent,sent,
16115,S/FRA/2023/1124,960,,1,sent,sent,
16118,S/FRA/2023/1132,C4/115319,,1,sent,sent,
16119,S/FRA/2023/1101,A 230720,,1,sent,sent,
16120,S/FRA/2023/1112,C4/114729,,1,sent,sent,
16135,S/FRA/2023/1134,C4/115294,,1,sent,sent,
16136,S/FRA/2023/1123,C4/115084,,1,sent,sent,
16137,S/FRA/2023/1111,C4/114843,,1,sent,sent,
16138,S/FRA/2023/1093,61-23,,1,sent,sent,
16139,S/FRA/2023/1068,A/23-0244,,1,sent,sent,
16140,S/FRA/2023/1063,2023-361,,1,sent,sent,
16141,S/FRA/2023/1094,192-23,,1,sent,sent,
16160,S/FRA/2023/1153,000333,,1,sent,sent,
16161,S/FRA/2023/1152,000334,,1,sent,sent,
16162,S/FRA/2024/0015,21,,1,sent,sent,
16163,S/FRA/2023/1130,1TSN231200368882,,1,sent,sent,
16164,S/FRA/2023/1126,18742301P0098671,,1,sent,sent,
20287,S/FRA/2024/0597,AL 24000116,,1,sent,sent,
16166,S/FRA/2023/1064,2023-360,,1,sent,sent,
16167,S/FRA/2023/1070,4,,1,sent,sent,
16168,S/FRA/2024/0014,1,,1,sent,sent,
16169,S/FRA/2023/1138,15,,1,sent,sent,
16170,S/FRA/2023/1135,13,,1,sent,sent,
16171,S/FRA/2023/1140,16,,1,sent,sent,
16188,S/FRA/2024/0016,MHA24001,,1,sent,sent,
16190,S/FRA/2023/1150,1167/23,,1,sent,sent,
16191,S/FRA/2024/0019,ES437NABEY,,1,sent,sent,
16192,S/FRA/2023/1062,OO/2023/014,,1,sent,sent,
16203,S/FRA/2024/0022,1/2024,,1,sent,sent,
16208,S/FRA/2024/0017,A/11,,1,sent,sent,
16217,S/FRA/2023/1156,187/2023,,1,sent,sent,
16219,S/FRA/2023/1157,201/2023,,1,sent,sent,
22532,S/FRA/2025/0053,T/14/2025,,1,sent,sent,
20964,S/FRA/2024/0770,13,,1,sent,sent,
16223,S/FRA/2023/1168,23/25,,1,sent,sent,
21106,S/FRA/2024/0803,24/329,,1,sent,sent,
21645,S/FRA/2024/0918,477,,1,sent,sent,
21646,S/FRA/2024/0917,482,,1,sent,sent,
20307,S/FRA/2024/0612,C4 /107336,,1,sent,sent,
21067,S/FRA/2024/0766,A001759,,1,sent,sent,
16233,S/FRA/2024/0018,24-003,,1,sent,sent,
16234,S/FRA/2024/0020,24-004,,1,sent,sent,
16235,S/FRA/2024/0021,24-005,,1,sent,sent,
16236,S/FRA/2024/0140,ES44W3ABEY,,1,sent,sent,
16237,S/FRA/2024/0002,2023 A 0000346,,1,sent,sent,
16254,S/FRA/2024/0129,08012400,,1,sent,sent,
16302,S/FRA/2024/0052,24-006,,1,sent,sent,
16329,S/FRA/2024/0139,ES451HABEY,,1,sent,sent,
19061,S/FRA/2024/0369,NN-24-17937,,1,sent,sent,
5903,S/FRA/2022/0283,111916,,1,sent,sent,
16373,S/FRA/2024/0126,20240000000000001,,1,sent,sent,
16374,S/FRA/2024/0125,01/2024,,1,sent,sent,
16403,S/FRA/2024/0138,003-2024,,1,sent,sent,
16410,S/FRA/2024/0137,B00053406,,1,sent,sent,
16411,S/FRA/2024/0123,4,,1,sent,sent,
16423,S/FRA/2024/0045,24/826,,1,sent_modified,sent_modified,
16425,S/FRA/2024/0136,ES48KFABEY,,1,sent,sent,
16504,S/FRA/2024/0121,OO2024-01,,1,sent,sent,
16506,S/FRA/2024/0133,481 A,,1,sent,sent,
16533,S/FRA/2024/0120,1,,1,sent,sent,
16534,S/FRA/2024/0131,09414600006,,1,sent,sent,
6378,S/FRA/2022/0385,20220023,,1,sent,sent,
16575,S/FRA/2024/0092,FA 240022,,1,sent,sent,
16576,S/FRA/2024/0093,1,,1,sent,sent,
16596,S/FRA/2024/0088,121/F,,1,sent,sent,
16595,S/FRA/2024/0089,FM24-129,,1,sent,sent,
16613,S/FRA/2024/0043,01/2024,,1,sent,sent,
16614,S/FRA/2024/0042,1,,1,sent,sent,
16615,S/FRA/2024/0041,2,,1,sent,sent,
10648,S/FRA/2023/0102,A10017642939-0123,,1,sent,sent,
16618,S/FRA/2024/0084,02/24,,1,sent,sent,
6381,S/FRA/2022/0388,22-1001-1-1039,,1,sent,sent,
19054,S/FRA/2024/0355,2.614/F,,1,sent,sent,
19651,S/FRA/2024/0520,FA 241947,,1,sent,sent,
18993,S/FRA/2024/0343,INV/2024/03754,M21031824409111,1,sent,sent,
19354,S/FRA/2024/0407,24801,,1,sent,sent,
18659,S/FRA/2024/0350,FRO20241013077,,1,sent,sent,
19619,S/FRA/2024/0442,ES43STKABEY,,1,sent,sent,
23359,S/FRA/2025/0055,312-KF25-1351,,1,sent,sent,
16654,S/FRA/2024/0040,01/2024,,1,sent,sent,
16655,S/FRA/2024/0060,11,,1,sent,sent,
16657,S/FRA/2024/0039,001/2024,,1,sent,sent,
16660,S/FRA/2024/0061,2393471,,1,sent,sent,
16661,S/FRA/2024/0037,01/2024,,1,sent,sent,
16675,S/FRA/2024/0036,B00053577,,1,sent,sent,
16676,S/FRA/2024/0035,2024000046,,1,sent,sent,
16679,S/FRA/2024/0059,04/24,,1,sent,sent,
16680,S/FRA/2024/0033,001/2024,,1,sent,sent,
16687,S/FRA/2024/0056,0017-2024,,1,sent,sent,
18662,S/FRA/2024/0347,24/270,,1,sent_modified,sent_modified,
16691,S/FRA/2024/0051,A101,,1,sent,sent,
16692,S/FRA/2024/0032,TB-2024-F1,,1,sent,sent,
16696,S/FRA/2024/0024,AF/2011/01,,1,sent,sent,
16697,S/FRA/2024/0025,AF/2012/01,,1,sent,sent,
16701,S/FRA/2024/0026,AF/2013/01,,1,sent,sent,
16703,S/FRA/2024/0027,AF/2014/01,,1,sent,sent,
16704,S/FRA/2024/0028,AF/2015/01,,1,sent,sent,
16705,S/FRA/2024/0031,2/2024,,1,sent,sent,
16706,S/FRA/2024/0030,24/289,,1,sent,sent,
16707,S/FRA/2024/0050,1-2024,,1,sent,sent,
16714,S/FRA/2024/0049,02-2024,,1,sent,sent,
16715,S/FRA/2024/0048,E/-12,,1,sent,sent,
16716,S/FRA/2024/0047,13-2400006,,1,sent,sent,
16717,S/FRA/2024/0046,2,,1,sent,sent,
16718,S/FRA/2024/0029,01/2024,,1,sent,sent,
17132,S/FRA/2024/0160,02/2024,,1,sent,sent,
17135,S/FRA/2024/0172,24-009,,1,sent,sent,
17136,S/FRA/2024/0171,6,,1,sent,sent,
17137,S/FRA/2024/0175,175-23,,1,sent,sent,
17138,S/FRA/2024/0170,000036,,1,sent,sent,
17139,S/FRA/2024/0169,000037,,1,sent,sent,
17145,S/FRA/2024/0159,2023-0106,,1,sent,sent,
17146,S/FRA/2024/0166,24-0010,,1,sent,sent,
17147,S/FRA/2024/0165,TB-2024-F 6,,1,sent,sent,
17181,S/FRA/2024/0164,13-2400007,,1,sent,sent,
24463,S/FRA/2025/0320,1NSN250600299506,,1,sent,sent,
23969,S/FRA/2025/0307,FA 250951,,1,sent,sent,
24132,S/FRA/2025/0284,A10019749376-0525,,1,sent,sent,
20288,S/FRA/2024/0598,AL 24000197,,1,sent,sent,
17231,S/FRA/2024/0190,EV/23000367,,1,sent,sent,
17232,S/FRA/2024/0189,EV/23000437,,1,sent,sent,
17233,S/FRA/2024/0188,EV/23000436,,1,sent,sent,
17234,S/FRA/2024/0187,2,,1,sent,sent,
17242,S/FRA/2024/0186,187/24,,1,sent,sent,
17243,S/FRA/2024/0185,UN-28/24,,1,sent,sent,
24377,S/FRA/2025/0332,FRO20250890400,,1,sent,sent,
17319,S/FRA/2024/0181,UN-62/24,,1,sent,sent,
18992,S/FRA/2024/0328,OO/2024/008,REVISAR DOC. ADJUNTO,1,sent,sent,
19554,S/FRA/2024/0447,ES4Q7VQABEI,,1,sent,sent,
23811,S/FRA/2025/0228,M252014466,,1,sent,sent,
23944,S/FRA/2025/0306,3306880,,1,sent,sent,
17375,S/FRA/2024/0204,24001292,,1,sent,sent,
17376,S/FRA/2024/0203,24001293,,1,sent,sent,
17377,S/FRA/2024/0202,6-24,,1,sent,sent,
17378,S/FRA/2024/0201,FA 240393,,1,sent,sent,
17396,S/FRA/2024/0197,2452250,,1,sent,sent,
17405,S/FRA/2024/0236,FACT.008738,,1,sent,sent,
17417,S/FRA/2024/0224,VP2310180056,,1,sent,sent,
17489,S/FRA/2024/0219,2024 -24,,1,sent,sent,
17490,S/FRA/2024/0218,2023 -400,,1,sent,sent,
17491,S/FRA/2024/0217,2023 -449,,1,sent,sent,
19721,S/FRA/2024/0510,3449F24,,1,sent,sent,
17746,S/FRA/2024/0210,01/24,,1,sent,sent,
17754,S/FRA/2024/0207,FCL-09154698,,1,sent,sent,
17755,S/FRA/2024/0208,2023-AS-LOPDOS-106,,1,sent,sent,
23978,S/FRA/2025/0310,312-KF25-3679,,1,sent,sent,
18174,S/FRA/2024/0251,FA00996,,1,sent,sent,
18179,S/FRA/2024/0250,24/293,,1,sent,sent,
23979,S/FRA/2025/0311,1.631/F,,1,sent,sent,
18816,S/FRA/2024/0330,24/102,,1,sent,sent,
23876,S/FRA/2025/0249,A2501654,,1,sent,sent,
18204,S/FRA/2024/0240,2024-39,,1,sent,sent,
18797,S/FRA/2024/0327,6/2024,,1,sent,sent,
23937,S/FRA/2025/0273,A250066649,,1,sent,sent,
18209,S/FRA/2024/0237,2021000271,,1,sent,sent,
18258,S/FRA/2024/0258,5/23,,1,sent,sent,
16630,S/FRA/2024/0071,20240013,,1,sent,sent,
238,S/FRA/2021/0148,F421694,,1,not_sent,not_sent,
18304,S/FRA/2024/0267,D230069666,,1,sent,sent,
476,S/FRA/2021/0309,F483633,,1,not_sent,not_sent,
16635,S/FRA/2024/0067,AJ17 127721,,1,sent_modified,sent_modified,
23810,S/FRA/2025/0229,M250046990,,1,sent,sent,
24246,S/FRA/2025/0317,41-2005,,1,sent,sent,
21160,S/FRA/2024/0823,P1-2024,,1,sent,sent,
20303,S/FRA/2024/0611,FMI/4986,,1,sent,sent,
24216,S/FRA/2025/0274,1NSN250500311191,,1,sent,sent,
593,S/FRA/2021/0349,F488901,,1,sent,sent,
24357,S/FRA/2025/0346,8/2025,,1,sent,sent,
18530,S/FRA/2024/0304,A-6363,,1,sent,sent,
18669,S/FRA/2024/0333,B00054077,,1,sent,sent,
24758,S/FRA/2025/0395,2025/001,,1,sent,sent,
18546,S/FRA/2024/0308,24/0229,,1,sent,sent,
18547,S/FRA/2024/0307,13122147,,1,sent,sent,
20812,S/FRA/2024/0758,052-0010-R282659,FEDERICA,1,sent,sent,
3936,S/FRA/2022/0024,F491552,,1,sent,sent,
18726,S/FRA/2024/0331,1124001991,,1,sent,sent,
18843,S/FRA/2024/0323,FA24/356,,1,sent,sent,
18394,S/FRA/2024/0290,240501,,1,sent,sent,
18338,S/FRA/2024/0273,B/1767,,1,sent,sent,
18845,S/FRA/2024/0370,PG4R000351,,1,sent,sent,
18844,S/FRA/2024/0329,PG4O006285,,1,sent,sent,
24355,S/FRA/2025/0335,A2503438,,1,sent,sent,
19235,S/FRA/2024/0395,F20240846,,1,sent,sent,
3944,S/FRA/2022/0017,F495954,,1,sent,sent,
7720,S/FRA/2022/0636,F574654,,1,sent,sent,
8285,S/FRA/2022/0727,F582880,,1,sent,sent,
19256,S/FRA/2024/0399,FRO20241370312,,1,sent,sent,
23874,S/FRA/2025/0266,000080,,1,sent,sent,
18709,S/FRA/2024/0309,11045/24,,1,sent,sent,
18463,S/FRA/2024/0301,1.560/F,,1,sent,sent,
18464,S/FRA/2024/0300,24/188,,1,sent_modified,sent_modified,
21644,S/FRA/2024/0936,24-0044,,1,sent,sent,
18466,S/FRA/2024/0298,24/190,,1,sent_modified,sent_modified,
23934,S/FRA/2025/0267,250401,,1,sent,sent,
18826,S/FRA/2024/0324,17/2024,,1,sent,sent,
18467,S/FRA/2024/0297,24/191,,1,sent_modified,sent_modified,
18465,S/FRA/2024/0299,24/189,,1,sent_modified,sent_modified,
18461,S/FRA/2024/0293,FRO20240819452,,1,sent,sent,
18670,S/FRA/2024/0332,462/24,,1,sent,sent,
23935,S/FRA/2025/0268,250403,,1,sent,sent,
23936,S/FRA/2025/0269,I-10983,,1,sent,sent,
16557,S/FRA/2024/0097,10399/10100203,,1,sent,sent,
14981,S/FRA/2023/0956,F11-372710,,1,sent_modified,sent_modified,
23985,S/FRA/2025/0316,9/25,,1,sent,sent,
5878,S/FRA/2022/0424,BL7/2021/1/39959,,1,sent,sent,
6358,S/FRA/2022/0380,09422000207,,1,sent,sent,
19792,S/FRA/2024/0473,8/2024,,1,sent,sent,
9011,S/FRA/2022/1080,22220,,1,sent,sent,
9014,S/FRA/2022/1079,4.151/F,,1,sent,sent,
9029,S/FRA/2022/1078,00006375,,1,sent_modified,sent_modified,
24416,S/FRA/2025/0328,000D009011,,1,sent,sent,
20289,S/FRA/2024/0599,AL 24000284,,1,sent,sent,
9089,S/FRA/2022/1076,22-0068,,1,sent,sent,
9091,S/FRA/2022/1075,A-1426,,1,sent,sent,
9095,S/FRA/2022/0948,FV21353,FV21353: FV21353,1,sent,sent,
9106,S/FRA/2022/0970,2022/001,,1,sent,sent,
9126,S/FRA/2022/1074,A2208712,,1,sent,sent,
9127,S/FRA/2022/1053,F100-2022,,1,sent,sent,
9128,S/FRA/2022/1073,22-0066,,1,sent,sent,
9129,S/FRA/2022/1072,22-0070,,1,sent,sent,
9130,S/FRA/2022/1071,1563-2022,,1,sent,sent,
9131,S/FRA/2022/1007,2022-498,,1,sent,sent,
9141,S/FRA/2022/0977,1382258,,1,sent,sent,
9142,S/FRA/2022/0976,6.251A,,1,sent,sent,
9143,S/FRA/2022/0975,6.299A,,1,sent,sent,
9145,S/FRA/2022/0973,6.369A,,1,sent,sent,
9146,S/FRA/2022/0972,6.368A,,1,sent,sent,
9151,S/FRA/2022/1070,62/22,,1,sent,sent,
9152,S/FRA/2022/1069,A2209082,,1,sent,sent,
9154,S/FRA/2022/0985,29/2022,,1,sent,sent,
9155,S/FRA/2022/0984,001/22,,1,sent,sent,
9156,S/FRA/2022/1006,10/2022,,1,sent,sent,
9158,S/FRA/2022/1005,055,,1,sent,sent,
9160,S/FRA/2022/1103,966,,1,sent,sent,
9161,S/FRA/2022/1102,967,,1,sent,sent,
9162,S/FRA/2022/1101,969,,1,sent,sent,
9163,S/FRA/2022/1004,03/2022,,1,sent,sent,
9164,S/FRA/2022/1100,976,,1,sent,sent,
9165,S/FRA/2022/1099,977,,1,sent,sent,
9166,S/FRA/2022/1098,981,,1,sent,sent,
9167,S/FRA/2022/0986,AF/1001/02,,1,sent,sent,
9169,S/FRA/2022/1003,22221,,1,sent,sent,
9170,S/FRA/2022/1002,22222,,1,sent,sent,
9171,S/FRA/2022/1001,06/2022,,1,sent,sent,
9172,S/FRA/2022/1000,11/2022,,1,sent,sent,
9173,S/FRA/2022/0999,2022/04,,1,sent,sent,
9174,S/FRA/2022/0998,010,,1,sent,sent,
9176,S/FRA/2022/1009,A330,,1,sent,sent,
9178,S/FRA/2022/0997,22228,,1,sent,sent,
9179,S/FRA/2022/0996,DTP-22-12-00030,,1,sent,sent,
9180,S/FRA/2022/0995,34,,1,sent,sent,
9185,S/FRA/2022/0994,10/2022,,1,sent,sent,
9186,S/FRA/2022/0987,AF/1723/02,,1,sent,sent,
9188,S/FRA/2022/0988,AF/1724/02,,1,sent,sent,
9189,S/FRA/2022/1052,UN-304/22,,1,sent,sent,
9190,S/FRA/2022/0993,09412001595,,1,sent,sent,
9191,S/FRA/2022/0992,D24/2022,,1,sent,sent,
9192,S/FRA/2022/0991,V0045,,1,sent,sent,
9193,S/FRA/2022/0989,000009,,1,sent,sent,
9194,S/FRA/2022/1056,4221200040,,1,sent,sent,
9195,S/FRA/2022/0990,LD 13/22,,1,sent,sent,
9196,S/FRA/2022/1055,D22 495,,1,sent,sent,
9201,S/FRA/2022/1051,7/2022,,1,sent,sent,
25247,S/FRA/2025/0475,A/477,,1,not_sent,not_sent,
9202,S/FRA/2022/1050,008/2022,,1,sent,sent,
9203,S/FRA/2022/1049,22009CA,,1,sent,sent,
9209,S/FRA/2022/1068,2022-517,,1,sent,sent,
9210,S/FRA/2022/1048,07/2022,,1,sent,sent,
25282,S/FRA/2025/0476,F965872,,1,not_sent,not_sent,
9211,S/FRA/2022/1047,A00002,,1,sent,sent,
9213,S/FRA/2023/0004,FV21371,FV21371: FV21371,1,sent,sent,
9214,S/FRA/2022/1046,22229,,1,sent,sent,
25236,S/FRA/2025/0478,ES55PICABEY,,1,not_sent,not_sent,
25269,S/FRA/2025/0480,9/2025,,1,not_sent,not_sent,
25272,S/FRA/2025/0485,F250145,,1,not_sent,not_sent,
9215,S/FRA/2022/1045,08/2022,,1,sent,sent,
25261,S/FRA/2025/0479,ES55R5CABEY,,1,not_sent,not_sent,
9216,S/FRA/2022/1044,009/2022,,1,sent,sent,
9220,S/FRA/2022/1010,AF/1388/02,,1,sent,sent,
9221,S/FRA/2022/1043,IB22-11635,,1,sent,sent,
9223,S/FRA/2023/0003,20230006,,1,sent,sent,
9225,S/FRA/2022/1042,221367,,1,sent,sent,
9226,S/FRA/2022/1041,AN254,,1,sent,sent,
9227,S/FRA/2022/1040,Sl138,,1,sent,sent,
9228,S/FRA/2022/1039,2022/000007,,1,sent,sent,
9229,S/FRA/2023/0002,P01/2023,,1,sent,sent,
9230,S/FRA/2022/1038,2022-279,,1,sent,sent,
9231,S/FRA/2022/1037,OO2022-06,,1,sent,sent,
9232,S/FRA/2022/1036,22/33,,1,sent,sent,
9233,S/FRA/2022/1035,22/34,,1,sent,sent,
9234,S/FRA/2022/1034,03/2022/11,,1,sent,sent,
9235,S/FRA/2022/1033,03/2022/12,,1,sent,sent,
25246,S/FRA/2025/0481,G250088229,,1,not_sent,not_sent,
9236,S/FRA/2022/1032,FV21172,,1,sent,sent,
25245,S/FRA/2025/0482,G252098399,,1,not_sent,not_sent,
9237,S/FRA/2022/1031,FV21195,,1,sent,sent,
9238,S/FRA/2022/1030,FV21217,,1,sent,sent,
9239,S/FRA/2022/1029,FV21238,,1,sent,sent,
9240,S/FRA/2022/1028,FV21251,,1,sent,sent,
9241,S/FRA/2022/1027,FV21271,,1,sent,sent,
9242,S/FRA/2022/1026,FV21288,,1,sent,sent,
9243,S/FRA/2022/1025,FV21304,,1,sent,sent,
25235,S/FRA/2025/0483,ES55PIEABEY,,1,not_sent,not_sent,
9244,S/FRA/2022/1024,FV21314,,1,sent,sent,
9245,S/FRA/2022/1023,66/22,,1,sent,sent,
9246,S/FRA/2022/1022,F109-2022,,1,sent,sent,
9248,S/FRA/2022/1020,28/2022,,1,sent,sent,
9249,S/FRA/2022/1019,29/2022,,1,sent,sent,
9257,S/FRA/2022/1012,2022-OV-003,,1,sent,sent,
9258,S/FRA/2022/1067,FA 222885,,1,sent,sent,
9259,S/FRA/2022/1011,OE/2023/M0145,,1,sent,sent,
9260,S/FRA/2022/1066,22-0074,,1,sent,sent,
9261,S/FRA/2022/1065,22-0075,,1,sent,sent,
9265,S/FRA/2023/0007,FD23-1382,,1,sent,sent,
9266,S/FRA/2022/1064,FD22-64019,,1,sent,sent,
9267,S/FRA/2022/1063,FD22-66099,,1,sent,sent,
9268,S/FRA/2023/0006,FD23-510,,1,sent,sent,
9269,S/FRA/2022/1062,FD22-61450,,1,sent,sent,
9270,S/FRA/2022/1061,FD22-64542,,1,sent,sent,
9271,S/FRA/2022/1060,FD22-59291,,1,sent,sent,
9273,S/FRA/2023/0005,A230000003,,1,sent,sent,
9279,S/FRA/2022/1058,204/2022,,1,sent,sent,
9280,S/FRA/2022/1059,OO/2022/013,,1,sent,sent,
9286,S/FRA/2022/1129,4200138070,,1,sent,sent,
9289,S/FRA/2022/1127,FO2/1905,,1,sent,sent,
21513,S/FRA/2024/0881,OO202405,,1,sent,sent,
9290,S/FRA/2022/1096,A-1304,,1,sent,sent,
9291,S/FRA/2022/1095,353,,1,sent,sent,
9292,S/FRA/2022/1094,354,,1,sent,sent,
9293,S/FRA/2022/1126,377,,1,sent,sent,
9294,S/FRA/2022/1125,378,,1,sent,sent,
9295,S/FRA/2022/1124,FO2/2115,,1,sent,sent,
9296,S/FRA/2022/1123,000D001266,,1,sent,sent,
9297,S/FRA/2022/1122,000D001265,,1,sent,sent,
9298,S/FRA/2022/1121,000G001700,,1,sent,sent,
9299,S/FRA/2022/1120,00006773,,1,sent,sent,
9300,S/FRA/2022/1119,22/799,,1,sent,sent,
9301,S/FRA/2022/1118,22/800,,1,sent,sent,
9302,S/FRA/2022/1093,22/801,,1,sent,sent,
9303,S/FRA/2022/1117,22/802,,1,sent,sent,
9304,S/FRA/2022/1092,389,,1,sent,sent,
9305,S/FRA/2022/1091,388,,1,sent_modified,sent_modified,
9306,S/FRA/2022/1090,4.633/F,,1,sent_modified,sent_modified,
9307,S/FRA/2022/1089,FA-222642,,1,sent,sent,
9308,S/FRA/2022/1116,A000031625,,1,sent,sent,
9309,S/FRA/2022/1115,VF22-12-0089,,1,sent,sent,
9310,S/FRA/2022/1114,2022 A 0000244,,1,sent,sent,
9311,S/FRA/2022/1113,001640,,1,sent,sent,
9312,S/FRA/2023/0008,A-11,,1,sent,sent,
9313,S/FRA/2022/1112,22/896,,1,sent,sent,
9314,S/FRA/2022/1111,22/895,,1,sent,sent,
9315,S/FRA/2022/1110,22/897,,1,sent,sent,
9316,S/FRA/2022/1109,22/898,,1,sent,sent,
9317,S/FRA/2022/1088,22/899,,1,sent,sent,
9318,S/FRA/2022/1108,22/900,,1,sent,sent,
9319,S/FRA/2022/1107,FO2/2273,,1,sent,sent,
9320,S/FRA/2022/1106,000D001363,,1,sent,sent,
9321,S/FRA/2022/1105,FRO20230008911,,1,sent,sent,
9323,S/FRA/2022/1086,5.104,,1,sent,sent,
9324,S/FRA/2022/1085,450,,1,sent,sent,
9325,S/FRA/2022/1084,451,,1,sent_modified,sent_modified,
9327,S/FRA/2022/1082,A000031661,,1,sent_modified,sent_modified,
9328,S/FRA/2022/1104,2022-571,,1,sent,sent,
20290,S/FRA/2024/0600,AL 24000349,,1,sent,sent,
9330,S/FRA/2023/0010,84/EST,,1,sent,sent,
9464,S/FRA/2023/0051,3-23,,1,sent,sent,
9465,S/FRA/2023/0028,1,,1,sent,sent,
9466,S/FRA/2023/0029,UN-15/23,,1,sent,sent,
9467,S/FRA/2023/0024,03/2023/01,,1,sent,sent,
9468,S/FRA/2023/0012,2022000681,,1,sent,sent,
9479,S/FRA/2023/0042,734,,1,sent,sent,
20291,S/FRA/2024/0601,AL 24000438,,1,sent,sent,
20813,S/FRA/2024/0757,018-0011-R676393,FEDERICA,1,sent,sent,
20292,S/FRA/2024/0616,AL 24000526,,1,sent,sent,
23263,S/FRA/2025/0087,A-V2025-00000216020,,1,sent,sent,
21676,S/FRA/2024/0906,181B/2024,,1,sent,sent,
9488,S/FRA/2023/0025,123000207,,1,sent,sent,
9489,S/FRA/2023/0033,2022-032,,1,sent,sent,
9493,S/FRA/2023/0014,Z-05,,1,sent,sent,
9495,S/FRA/2023/0021,05/2023,,1,sent,sent,
9496,S/FRA/2023/0022,02/2023,,1,sent,sent,
